loc,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
dwarka,34.5,2018,8,10,11,149.5,36.05,976.68,403.25,55.32,1.02,285.32,3.95,21,14.4,58.35,1.03,0.25,34.38,14.45
dwarka,33.25,2018,8,10,12,147,37.5,975.88,548,49.57,1.28,242.72,4.62,19.35,11.78,68.4,0.97,0.4,35.98,14.08
dwarka,34,2018,8,10,13,178,37.35,975.45,305.67,53.17,1.72,244.7,5.77,22.9,7.4,50.43,1.15,0.33,33.1,16.85
dwarka,35.25,2018,8,10,14,194.25,36.32,974.62,303.62,54.23,1.17,265.97,6.88,26.98,13.9,53.45,0.98,0.55,25.72,19.88
dwarka,37.5,2018,8,10,15,169.5,31.53,975.05,68.7,73.07,1.57,85.85,3.03,22.82,17.5,60.32,0.83,0.8,29.7,14.63
dwarka,34.5,2018,8,10,16,133.75,31.02,973.97,63.33,76.62,0.93,120.3,5.72,43.43,16.53,35.1,1.22,1.25,23.5,27.78
dwarka,41.25,2018,8,10,17,145,31.95,973.48,55.03,74.5,0.75,217.97,18.92,63.57,16,13.25,1.92,1.65,20,49.25
dwarka,53.25,2018,8,10,18,239.25,32.12,973.85,25.62,72.1,0.6,185.25,21.47,76.73,18.22,12.25,2.52,0.95,19.82,58.38
dwarka,68.75,2018,8,10,19,304.75,31.6,974.27,8.58,74.02,0.53,201.52,27.98,78.55,13.53,9.13,3.08,0.6,42.62,64.4
dwarka,61.5,2018,8,10,20,307.5,30.75,974.22,8.22,78.3,1.15,247.15,31.07,53.7,11.6,9.9,2.62,1.28,33.63,53.92
dwarka,36,2018,8,10,21,296.5,29.43,974.47,8.42,85.4,0.85,253.58,10.65,30.88,9.3,16.15,1.47,1.1,33.53,25.1
dwarka,19.75,2018,8,10,22,204.75,29.45,974.9,8.97,96.7,0.72,223.1,14.45,32.52,9.6,11.55,1.58,1.62,26.08,29.12
dwarka,23.25,2018,8,10,23,178.75,29.35,974.88,8.57,90.95,0.6,280.88,13.52,38.95,8.35,5.48,1.12,2.05,27.88,31.85
dwarka,23,2018,8,11,0,116,29.12,974.55,8.92,98.9,0.85,268.67,29.27,36.65,8.55,4.17,1.08,1.57,28.9,43.35
dwarka,35.75,2018,8,11,1,139.25,28.7,973.95,8.9,98.9,0.8,281.45,14.52,27.53,8.18,10.3,0.75,0.85,28.23,26.45
dwarka,29,2018,8,11,2,91.75,28.7,973.47,9,98.9,0.78,277.25,14.6,31,15,6.1,0.8,0.25,24.4,28.4
dwarka,28,2018,8,11,3,90.75,28.45,973.15,9.53,98.9,0.93,264.9,8.45,24.88,16.82,5.73,0.7,0.1,21.78,20.1
dwarka,24.5,2018,8,11,4,83.25,28.6,973.2,9.38,98.9,1.45,251.18,6.33,19.72,18.05,8.05,0.63,0.1,26.15,15.6
dwarka,20.75,2018,8,11,5,56,27.47,973.43,12.23,98.9,1.15,251.62,7.38,15.3,16.4,9.9,0.63,0.1,26.1,14.12
dwarka,14.5,2018,8,11,6,47.5,27.75,973.55,27.88,98.9,1.1,240.22,10.9,18.7,6.15,10.55,0.85,0.25,30.6,18.8
dwarka,18.25,2018,8,11,7,77.5,28.95,973.77,117.53,98.9,1.53,237.97,13.38,15.22,3.25,10.55,0.92,0.7,24.9,18.9
dwarka,25,2018,8,11,8,81.5,31.47,973.62,290.05,98.9,1.65,247.13,12.5,16.52,2.95,12.5,1,0.75,27,19.07
dwarka,26.25,2018,8,11,9,161.75,33.3,973.55,459.1,76.68,1.97,261.65,9.25,15.12,2.12,16.5,0.85,0.7,33.1,15.52
dwarka,28.5,2018,8,11,10,159.75,33.93,973.15,608.38,61.25,2.18,274.27,6.78,10.02,7.68,26.55,0.6,0.32,32.33,10.9
dwarka,23.75,2018,8,11,11,142,34.27,972.5,656.57,59.38,2.35,280.1,3.35,10.82,6.88,31.27,0.53,0.05,25.32,8.47
dwarka,23.5,2018,8,11,12,125,35.3,972.15,505.2,58.23,2.05,283.5,3.72,10.53,4.75,31.67,0.55,0.1,22.62,8.65
dwarka,23.75,2018,8,11,13,117.25,35.23,971.68,281.3,57.95,2.07,281.6,2.9,9.77,2.95,36.15,0.55,0.05,23.22,7.58
dwarka,19.5,2018,8,11,14,112.25,35.45,970.85,286.72,57.6,1.67,288.3,2.5,9.6,11.05,40.92,0.58,0.08,31.95,7.15
dwarka,17.75,2018,8,11,15,120,35.4,970.13,204.88,57.93,1.88,281.58,3.15,12.38,3.93,42.75,0.72,0.28,40.95,9.18
dwarka,17.5,2018,8,11,16,138.75,35.8,969.65,195.4,55.63,1.87,284.5,2.47,9.02,2.1,52.8,0.7,0.58,38.35,6.83
dwarka,20.25,2018,8,11,17,142.5,35.32,969.7,137.72,58.93,1.47,276.55,2.6,14.3,4.67,47.45,0.72,0.43,32.45,9.75
dwarka,25.5,2018,8,11,18,189,33.9,969.58,30.75,64.2,1.55,252.85,9.45,28.05,16.7,24.7,1.1,0.5,23.03,22.68
dwarka,30.25,2018,8,11,19,241,32.85,970.73,8.62,66.2,1.53,245.9,10.8,29.57,23.53,16.35,1.35,0.28,15.33,24.5
dwarka,28.75,2018,8,11,20,243.5,32.05,971.05,7.8,68.83,1.35,262.05,10.55,26.78,22.05,11.95,1.03,0.3,12.82,22.83
dwarka,23.5,2018,8,11,21,184,31.17,971.38,10.4,74.38,1.37,247.78,10.4,23.77,23.07,10,0.97,0.23,15.28,21.07
dwarka,25.5,2018,8,11,22,167.25,30.93,971.57,9.75,73.82,1.38,244.6,6.48,21.97,22.67,10.05,0.68,0.18,20.4,16.95
dwarka,20.25,2018,8,11,23,144.25,30.47,971.7,9.8,75.42,1.28,254.38,5,15.65,15.88,11.1,0.53,0.15,25.4,12.33
dwarka,29.75,2018,8,12,0,115,29.78,971.15,9.72,77.83,1.38,253.25,3.55,11.5,13.82,13.95,0.45,0.43,46.27,9
dwarka,29.75,2018,8,12,1,93.25,29.35,971.05,8.35,80.2,1,278.2,4.05,14.3,11.92,15.5,0.43,0.3,30.1,10.95
dwarka,5.75,2018,8,12,2,52.25,29.33,970.5,8.15,79.8,0.75,287.23,2.3,12.2,25.2,16.38,0.3,0.18,18.8,8.4
dwarka,9,2018,8,12,3,47,29.05,970.12,8.15,83,1.05,249.93,2.7,10.32,21.8,13.77,0.23,0.05,13.4,7.67
dwarka,13.5,2018,8,12,4,56.25,28.13,970.15,10.65,98.83,1.23,252.05,3.5,10.2,19.62,11.4,0.25,0.03,10.92,8.32
dwarka,16.75,2018,8,12,5,55.75,27.95,970.65,10.6,99,1,261.15,4.47,13.35,18.3,8.05,0.4,0,11.75,10.78
dwarka,11.5,2018,8,12,6,54.5,27.97,971.07,12.15,98.93,0.65,268.5,6.98,15.33,7.95,5.6,0.53,0,12.02,13.88
dwarka,8,2018,8,12,7,69.5,28.2,971.75,24.75,98.95,0.57,245.87,8.48,15.88,4.1,5.58,0.75,0.52,48.65,15.43
dwarka,14.25,2018,8,12,8,107,28.85,971.85,86.9,98.95,0.85,237.28,14.12,15.05,2.92,6.45,1.15,1.47,31.23,19.5
dwarka,23.5,2018,8,12,9,154.25,29.82,971.95,136.4,98.93,1.25,262.52,12.65,14.97,4.5,8.2,0.88,0.95,30.05,18.27
dwarka,20.5,2018,8,12,10,155.25,31.18,971.8,292.75,74.3,1.42,264.4,10.07,10.82,8.1,12.55,0.67,0.48,22.3,13.95
dwarka,17.5,2018,8,12,11,144.25,33.3,971.25,468,60.4,1.72,249.9,10.25,11.33,11.77,14.67,0.8,0.1,14.33,14.47
dwarka,20.5,2018,8,12,12,164.25,32.55,971.27,230.38,63.23,1.47,244.73,9.68,11.42,12.35,17.4,0.87,0.1,16.98,14
dwarka,15.5,2018,8,12,13,160.5,33.43,970.9,246.1,60.02,1.1,249.92,7.18,12.17,12.97,20.17,0.85,0.1,19.92,12.38
dwarka,13.5,2018,8,12,14,130.5,34.15,970.15,280.52,56.7,0.98,321.13,4.82,11.95,8.05,29.65,0.73,0.13,30.83,10.28
dwarka,11,2018,8,12,15,100.25,34.55,969.38,253.37,55.38,0.73,305.82,3.85,8.85,1.8,35,0.75,0.35,36.25,7.83
dwarka,10,2018,8,12,16,88.5,34.15,968.93,144.73,57.4,0.85,259.4,3.93,12.77,1.55,36.7,0.9,0.48,31.35,10
dwarka,18,2018,8,12,17,144,31.28,969.18,46.48,72.1,1.95,217,7.48,26.3,2.95,31.7,1.15,1,26.83,20
dwarka,24,2018,8,12,18,207.75,30.6,969.23,17.35,74.1,1.65,219.28,10.6,27.97,7.98,23.7,1.25,1.15,21.48,23.45
dwarka,26.25,2018,8,12,19,224.75,31.03,969.55,8.07,71.85,1.22,214.05,21.05,38.4,16.5,12.75,2,0.3,11.97,37.6
dwarka,33,2018,8,12,20,262.5,31.05,970.18,7.95,73.98,1.27,208.15,21.78,44.28,17,8.3,1.7,0.43,11.98,41.52
dwarka,32,2018,8,12,21,231.5,30.92,970.73,7.88,76.52,1.47,207.12,14.2,34.77,16.15,8.45,1.57,0.35,15.15,30
dwarka,28,2018,8,12,22,187.25,30.58,971.07,8.03,79.67,1.38,213.68,7.73,27.03,17.25,9.88,1.05,0.28,15.95,20.62
dwarka,24.25,2018,8,12,23,145.5,29.65,971.02,9.42,85.27,1.57,196.7,6.93,26.65,11.85,9.05,0.6,0.18,18.7,19.83
dwarka,18.5,2018,8,13,0,92.5,26.72,970.55,11.2,98.95,1,221.47,5.15,15.62,8.12,11.15,0.45,0.28,24.6,12.55
dwarka,10.25,2018,8,13,1,48.25,27.03,970.12,10.53,99,0.9,210.43,5.1,16.35,9.22,10.4,0.5,0.65,37.08,12.85
dwarka,17,2018,8,13,2,55.75,27.45,969.85,10.3,99,1.27,211.85,4.2,16.2,22.5,7,0.3,0.55,20.2,12.1
dwarka,17,2018,8,13,3,56.5,27.3,969.62,10.12,98.93,1.1,235,5.55,18.25,19.8,7.37,0.3,0.1,14.12,14.23
dwarka,32.25,2018,8,13,4,67,27.28,969.95,9.9,98.9,0.92,244.25,7.35,14.65,18.22,7.47,0.3,0.1,10.62,13.65
dwarka,62.5,2018,8,13,5,102.25,27.35,970.8,9.88,98.9,0.85,255.63,6.8,14.88,15.55,7.55,0.6,0.1,11.52,13.4
dwarka,18.25,2018,8,13,6,91.25,27.57,971.43,36.05,98.9,0.98,254.9,16.83,22.03,7.83,5.87,1.05,0.15,22.7,25.15
dwarka,24.5,2018,8,13,7,168.25,28.62,972.05,100.35,98.9,0.97,256.57,33.32,23.82,2.02,5.47,1.42,1.05,27.62,39.77
dwarka,22.75,2018,8,13,8,226.75,30.62,972.5,260.8,86.75,1.1,260.85,22.52,16.9,0.75,9.35,1.2,1.28,27.57,27.6
dwarka,21,2018,8,13,9,195.75,31.95,972.95,319.5,65.9,1.07,275.4,11.48,13.93,0.8,16.43,0.95,1,30.65,16.8
dwarka,17,2018,8,13,10,167.5,33.4,973.18,502.32,59.8,1.1,272.4,7.13,11.8,5.7,25.2,0.83,0.75,25.65,12.15
dwarka,16.75,2018,8,13,11,136.25,33.5,973.2,372.7,59.27,0.93,325.98,4.97,9.93,17.1,33.12,0.65,0.13,13.5,9.37
dwarka,23.75,2018,8,13,12,132.75,34.07,972.97,305.17,55.55,0.8,300.28,6,14.07,13.22,35.55,0.72,0.1,12.67,12.4
dwarka,21,2018,8,13,13,157.75,33.47,973.05,359.47,59.33,1.57,42.5,4.8,16.52,13.45,41.67,0.88,0.23,14.58,12.7
dwarka,25.25,2018,8,13,14,199,33.82,972.42,336.68,59.3,1.3,75.83,4.6,20.08,13.68,53.68,0.95,0.28,14.85,14.45
dwarka,29.5,2018,8,13,15,223.25,32.75,971.9,148.98,62.55,1.22,86.85,3.72,18.32,12.2,63.28,1,1.27,47.75,12.77
dwarka,30,2018,8,13,16,204.5,32.17,971.5,76.2,61.4,0.75,144.77,3.38,17.38,5.52,65.92,0.9,3.03,34.02,11.95
dwarka,28.5,2018,8,13,17,180.75,32.83,971.05,104.4,64.5,0.48,179.43,4.48,32.97,8.48,49.18,1.25,2.35,26.7,21.2
dwarka,33.5,2018,8,13,18,202.25,32.3,971.68,35.95,62.15,0.38,97.95,3.5,37.6,13.42,63.5,1.25,2.2,24.02,22.8
dwarka,39,2018,8,13,19,212.75,31.3,972.45,8.47,67.65,0.7,119.67,5.17,52.85,18.72,36.08,1.85,0.9,11.08,32.3
dwarka,52,2018,8,13,20,252.5,31.03,973.4,8.65,77.55,0.77,97.27,13.62,46.65,19.02,9.5,1.6,0.48,7.88,35.97
dwarka,52.5,2018,8,13,21,221.5,30.77,973.78,8.15,77.65,0.8,155.85,17.22,39.97,17.57,7.6,1.55,0.4,9.03,35.32
dwarka,42.5,2018,8,13,22,185,29.75,974,8.08,81.08,1.68,204.53,9.2,27.95,18.55,12.3,1.02,0.4,10.82,22.2
dwarka,30.5,2018,8,13,23,139.75,28.82,973.95,8.47,80.62,1.07,196.47,4.72,57.07,13.82,13.57,0.73,0.15,17.6,33.95
dwarka,16.25,2018,8,14,0,100.75,28.75,974,8.9,85.15,0.43,148.92,7.1,49.1,2.4,7.25,0.72,0.33,18.28,31.9
dwarka,34,2018,8,14,1,125.75,28.4,973.58,8.85,99,0.53,212.68,8.35,50.97,0.7,17.9,1.05,0.83,52.55,33.9
dwarka,80.5,2018,8,14,2,203.25,29.15,973.45,8.83,99,0.48,126.1,4.8,32.5,12.1,9.15,0.6,2.53,18.6,21.2
dwarka,46,2018,8,14,3,153,29.23,973.27,8.62,99,0.75,147.8,7.12,31.77,8.6,8.35,0.6,0.2,12.95,22.75
dwarka,69,2018,8,14,4,166,28.85,973,8.38,99,1.05,200.8,5.35,20.9,7.07,8.2,0.65,0.23,10.85,15.52
dwarka,77.25,2018,8,14,5,179,28.32,973.03,8.95,99,0.9,214.7,12.4,17.55,8.5,7.18,0.75,0.2,10.42,19.48
dwarka,57.25,2018,8,14,6,199.25,28.58,973.53,42.7,98.98,0.65,226.93,19.02,18.65,13.07,6.32,1.15,0.2,10.25,25.4
dwarka,61.5,2018,8,14,7,283.5,30.03,974.1,75.13,98.95,0.78,235.22,34.47,22.35,16.88,1.55,1.85,0.28,16.9,40.08
dwarka,64.5,2018,8,14,8,378.25,31.55,974.45,223.1,86.2,0.93,256.03,30.15,56.3,10.53,3.08,1.65,0.33,19.15,54.78
dwarka,41.25,2018,8,14,9,323,33.18,974.57,408.68,64.68,1.02,236.73,8.57,19.25,6.62,20.9,1,0.18,22.25,17.22
dwarka,37,2018,8,14,10,177,34.55,974.55,519.53,56.15,1.2,345.72,4.7,14.88,7.7,44.25,0.83,0.35,13.9,11.72
dwarka,35.75,2018,8,14,11,172.5,34.35,974.45,490.95,59.1,1.38,16.65,3,22.5,16.5,45.07,0.8,0.25,22,14.5
dwarka,56.75,2018,8,14,12,208.25,33,974.05,227.15,73.35,0.97,52.8,2.4,26.1,13.3,78.65,0.95,0.48,26.85,15.85
dwarka,73.5,2018,8,14,13,212.25,34.18,972.92,301.55,65.95,0.97,216.85,4.62,36.7,6.72,67.02,1.43,1.52,45.27,23.1
dwarka,57.75,2018,8,14,14,209.5,35.35,971.75,260.07,57,1.3,277.28,8.82,32.65,3.28,43.73,1.25,1.05,52.68,24.5
dwarka,38.5,2018,8,14,15,247.5,36.6,971.12,168.62,48.3,1.17,99.02,3.5,15.98,5.15,53.63,0.88,1.3,61.53,11.38
dwarka,26.75,2018,8,14,16,144.25,36.43,970.82,141,47.95,0.92,177.9,1.48,12.02,6.4,59.9,0.83,0.8,47.85,7.62
dwarka,24.5,2018,8,14,17,133,34.45,970.48,58.15,56.27,0.68,224.55,3.28,21.28,5.47,47.85,1.25,1.03,45.88,13.95
dwarka,34.75,2018,8,14,18,180.5,33.45,971,20.95,62.8,0.68,87.4,5.6,39.88,9.45,42.35,1.97,1.75,43.62,25.7
dwarka,49.25,2018,8,14,19,260,32.65,971.62,8.65,66.65,0.8,71.87,8.73,53.05,5.17,18.92,2.12,3.05,42.15,35.38
dwarka,42.5,2018,8,14,20,239.5,32.3,972.42,8.65,68.4,1,86.63,12.4,59.5,7.73,8.15,2.3,3.48,43.18,41.78
dwarka,49.25,2018,8,14,21,256.75,31.92,973.22,8.68,70.05,1.03,93.03,18.45,59.7,8.57,6.62,2.38,3.75,40.15,46.82
dwarka,56.25,2018,8,14,22,245.75,31.77,973.85,8.8,71.25,0.9,87.9,16.4,57.9,8.48,5.35,2.17,3.95,36.97,44.2
dwarka,59.25,2018,8,14,23,233.5,31,973.98,8.48,86.47,1.08,150.6,9.5,49.62,13.32,15.85,1.72,2.98,29.72,34.12
dwarka,61.25,2018,8,15,0,214.5,30.15,973.73,8.4,99,0.75,195.22,5.25,40.22,7.95,13.62,1.37,1.45,31.18,25.65
dwarka,45.75,2018,8,15,1,145.5,29.7,973.6,8.8,99,0.65,156.3,7.05,44.42,8.23,14.3,1.35,1.23,33.72,29.33
dwarka,38.5,2018,8,15,2,117,29.45,973.38,8.9,99,0.8,146.77,21.9,43.2,12,8.25,1.3,0.97,32.1,40.8
dwarka,30.5,2018,8,15,3,99.5,29.07,973.18,8.7,99,0.6,190.75,16.5,43.82,10.77,6.5,1.25,0.48,31.97,36.82
dwarka,35.5,2018,8,15,4,102,28.82,973.05,8.65,98.98,1,220.53,8.65,27.28,4.82,9.38,1.18,0.55,38.85,21.53
dwarka,29.5,2018,8,15,5,113.25,28.62,973.27,8.93,98.95,0.9,216.95,11.58,28,5.2,7.93,1.1,0.73,37,24.38
dwarka,36.5,2018,8,15,6,157.5,29.05,973.88,39.2,98.93,0.88,238.35,15.15,27.85,6.73,5.85,1.28,0.97,37.48,27.2
dwarka,42.5,2018,8,15,7,220.75,30.88,974.35,139.57,92.45,1.12,248.9,8.98,19.33,7.73,10.72,1.13,1.42,34.13,17.65
dwarka,37.25,2018,8,15,8,236,32.4,974.57,274.02,66.75,1.53,271.5,7.72,13.23,9.25,16.2,0.97,0.92,38.42,13.35
dwarka,34.5,2018,8,15,9,233.25,32.65,975.1,326.42,65.1,1.87,301.53,6.08,10.52,9.68,27.55,0.92,0.55,37.9,10.62
dwarka,30.5,2018,8,15,10,200.75,32.42,975.57,556.87,63.57,2.5,264.05,3.97,10.6,8.27,47.02,0.92,0.8,37.6,8.93
dwarka,21.75,2018,8,15,11,140.25,34.08,975.25,642.12,54.65,1.95,266.2,2.45,10.92,7.07,57.05,0.92,0.55,37.15,7.82
dwarka,19,2018,8,15,12,95,35.62,974.75,494.97,49.33,1.55,264.75,2.12,10.1,8.55,68.53,0.97,0.58,37.75,7.15
dwarka,25.5,2018,8,15,13,105,36.6,974.5,297.23,48.23,1.35,15.65,1.87,11.9,14.65,84.33,1.08,0.75,36.7,7.88
dwarka,38.5,2018,8,15,14,158,35.23,973.98,187.15,56.47,1.18,101.6,1.57,14.97,14.75,101.02,1.15,1.23,35,9.28
dwarka,50.5,2018,8,15,15,205.75,34.8,973.65,157.62,61.93,1.15,104.98,2.23,19.88,12.18,106.2,1.25,1.3,27.2,12.38
dwarka,57.75,2018,8,15,16,201.25,31.78,974,49.25,65.27,1.4,164.5,2.85,23.5,13.1,76.23,1.22,1.47,36.52,14.83
dwarka,35.25,2018,8,15,17,137.25,29.28,974.4,46,73.75,1.53,214.8,4.1,25.32,12.45,60.05,1.27,1.45,34.62,16.83
dwarka,25.75,2018,8,15,18,143.5,30.43,974.72,20.4,71.1,1.5,172.37,6.05,37.07,9.03,42.05,1.45,1.68,30.38,24.5
dwarka,31,2018,8,15,19,145.75,29.78,975.35,8.47,78.85,1.85,172.6,4.5,21.87,5.58,40.92,1.22,1.25,28.4,15.3
dwarka,28.25,2018,8,15,20,121.75,29.15,975.9,8.4,76.05,1.65,171.7,3.8,18.15,3.2,43.95,1.15,1.15,32.35,12.7
dwarka,21,2018,8,15,21,96.75,28.88,976.58,8.5,76.35,1.32,157.58,4.12,21.02,2.4,38.88,1.18,1.1,30.33,14.55
dwarka,23.75,2018,8,15,22,94.75,28.58,977.15,8.67,81.2,0.9,164.37,4.73,26.97,4.2,28.4,1.15,1.15,28.5,18.18
dwarka,22.75,2018,8,15,23,94.75,28.68,977.73,8.95,83.78,1.1,137.88,3.82,27.62,8.83,22.18,1.08,0.95,26.78,17.85
dwarka,21.5,2018,8,16,0,99.75,28.45,978,8.87,96.88,1.15,157.83,3.15,27.2,11.65,21.35,1.05,0.87,27.75,16.97
dwarka,21.75,2018,8,16,1,81.5,28.1,977.62,8.65,99,0.95,197.1,2.9,19.68,11.35,18.1,1,0.75,28.83,12.88
dwarka,28.5,2018,8,16,2,84.25,28,977.27,9.03,99,0.98,156.83,2.4,24.5,11.9,13.42,1.1,0.87,30.8,15
dwarka,33.25,2018,8,16,3,89.75,28,976.93,9.03,99,0.58,116.75,4.92,27.05,10.6,9.25,1.1,0.87,28.35,18.4
dwarka,33.25,2018,8,16,4,93.25,27.95,976.82,8.9,99,0.43,84.7,3.05,17.58,7.62,15.47,1,0.72,29.28,11.83
dwarka,32.75,2018,8,16,5,92.5,27.85,977.2,8.8,98.98,0.48,193.95,6.67,26.12,7.67,9.45,1.08,0.8,31.4,19.3
dwarka,38,2018,8,16,6,113.5,28.75,977.95,58,99,0.88,48.8,10.25,30.9,13.75,9.33,1.22,0.92,30.23,24.62
dwarka,36.25,2018,8,16,7,157.75,29.62,978.22,110.78,99,0.93,85.9,19.52,31.57,15.68,12,1.48,1.38,28.07,32.7
dwarka,29.5,2018,8,16,8,215.75,30.65,978.32,257.5,99,1.05,68.75,14.18,29.78,17.35,18.33,1.37,1.57,29.58,27.32
dwarka,30,2018,8,16,9,191.75,32.42,978.18,462.55,83.3,1.05,86.12,10.62,28.83,17.32,30.3,1.4,1.53,31.95,23.97
dwarka,43.25,2018,8,16,10,176.75,33.8,977.7,518.97,62.65,0.92,118.9,6.88,22.95,16.9,52.37,1.32,1.3,36.35,17.85
dwarka,41,2018,8,16,11,150.25,34.72,976.95,436.75,58.9,0.75,66.6,4.2,21.88,15.3,69.7,1.1,0.7,26.62,15.02
dwarka,43.75,2018,8,16,12,142.5,35.3,974.3,123.45,53.93,0.88,170.98,8,21.62,11.58,64.98,1.2,0.73,41.4,17.98
dwarka,26,2018,8,16,13,134.75,35.1,973.87,116.05,56.4,0.55,269.12,4.45,25.62,8.27,71.75,1.3,1.12,39.02,17.17
dwarka,32,2018,8,16,14,167.5,32.6,974.47,47.9,69.9,1.12,252.95,16.02,46.42,7.98,38.97,2.18,0.93,28.15,38
dwarka,37.5,2018,8,16,15,227.5,32.25,973.05,77.65,69.38,0.98,284.05,4.85,26.58,16.98,52.48,1.2,0.55,26.62,18.02
dwarka,27.75,2018,8,16,16,98,29.62,974.12,33.2,93.98,1.3,86.05,3.38,30.18,12,52.82,1.28,1.47,31.85,18.8
dwarka,26.5,2018,8,16,17,67.5,29.25,974,26.3,98.9,1.1,96.45,4.48,30.38,11.6,28.23,1.55,1.65,33.9,19.8
dwarka,18.25,2018,8,16,18,77.75,29.25,974.23,12.25,98.95,0.4,201.93,29.67,45.65,8.45,10.88,2.8,2.62,29.43,48.35
dwarka,31.75,2018,8,16,19,164,29.95,974.88,8.82,99,0.65,44.15,23.55,53.72,7.92,11.23,2.77,2.05,26.08,47.88
dwarka,52.75,2018,8,16,20,160.5,30.48,975.4,8.82,99,0.85,53.68,37.62,55.55,9.1,11.28,3.18,1.05,27.05,60.25
dwarka,55.75,2018,8,16,21,189.75,30.13,975.68,8.72,99,0.5,82.73,69.55,61.72,11.73,9.58,3.72,1.38,28.72,89.52
dwarka,63.5,2018,8,16,22,238,30,975.7,8.78,99,0.57,67.33,81.18,57.47,10.6,9.5,3.7,1.15,26.93,96.9
dwarka,76,2018,8,16,23,248,30.4,975.57,9.4,99,0.78,49.22,70.2,52.7,10.13,7.12,3.03,3.05,23.15,85.25
dwarka,70.5,2018,8,17,0,188.25,30.35,975.33,8.88,99,1.12,38.95,63.7,48.4,7.98,7.53,3.02,5.65,25.12,77.67
dwarka,90,2018,8,17,1,185,29.92,975.17,8.37,99,0.97,52.6,49.62,38.77,9.12,13.3,2.35,7.55,30.75,61.1
dwarka,83,2018,8,17,2,161.75,29.77,974.93,8.52,99.02,1.38,46.65,29.8,33,10,9.17,1.7,5.45,33.8,41.9
dwarka,61.25,2018,8,17,3,125.5,29.32,974.55,8.17,99,1.15,80.8,33.18,32.48,6.53,74.9,1.63,2.35,27.85,44.3
dwarka,56.25,2018,8,17,4,120.5,29.22,974.47,7.93,99,0.85,82.95,42.12,31.58,6.45,66.62,1.6,0.43,30.68,51.12
dwarka,44.25,2018,8,17,5,119.5,28.9,974.55,8.35,99,0.65,93.55,19.68,28.97,8.33,8.92,1.1,0.3,35.9,31.5
dwarka,31.5,2018,8,17,6,94,29.38,974.38,40.65,98.93,0.9,93.05,18.27,25.93,8.08,7.23,1.18,0.23,36.33,28.7
dwarka,23,2018,8,17,7,97.25,30.72,972.97,105.08,98.65,1.78,154.95,15.5,19.75,10.28,8.75,1.1,0.43,31.33,23.12
dwarka,11.5,2018,8,17,8,109.5,31.8,973.5,104.22,87.85,2.13,155.4,10.78,14.57,8.1,18.48,1.05,1.1,41.85,16.5
dwarka,12.75,2018,8,17,9,118.75,33.25,973.32,121.28,64.65,1.95,154.5,9.5,16.2,9.12,27.22,1,1,45.42,16.3
dwarka,14.75,2018,8,17,10,125.25,34.22,973.07,120.88,60.08,1.6,169.38,7.58,16.48,10.63,35.45,1.1,1.15,41.33,14.98
dwarka,24.25,2018,8,17,11,129,34.62,972.77,124.98,57.8,1.55,163.1,5.15,16.3,6.62,45.05,1.03,0.55,36.13,12.87
dwarka,24.5,2018,8,17,12,122.5,35.55,972.08,124.85,55.23,1.65,163.85,4.22,15.78,4.62,45.78,1.08,0.1,44,11.82
dwarka,16,2018,8,17,13,107.75,35.12,971.35,124.73,57.32,1.33,167.1,4.43,17.17,4.08,48.1,1.23,0.15,41.45,12.82
dwarka,21.25,2018,8,17,14,116.5,35.6,970.67,127.2,55.55,1.8,165.98,3.85,13.55,4.77,54.25,1.05,0.2,40.23,10.38
dwarka,17.25,2018,8,17,15,97.75,35.6,970.5,126.65,53.2,1.43,140.7,3.9,14.18,6,50.53,1.03,0.45,32.07,10.75
dwarka,12.5,2018,8,17,16,102,33.58,970.82,72.83,67.18,1.65,55.18,4.28,20.9,11.63,40,1.2,0.73,21.17,14.57
dwarka,15,2018,8,17,17,132,32.48,970.55,85.43,73.15,2.32,31.7,4.73,21,12.6,25.57,1.15,0.48,17.78,15.02
dwarka,19.5,2018,8,17,18,124.25,31.95,971.92,17.45,75.82,1.88,37.38,3.82,24.35,11.38,21.83,1.3,0.38,15.67,16.05
dwarka,29.25,2018,8,17,19,136.5,31.6,972.72,7.93,78.85,1.8,49.38,3.6,27.15,7.98,20.67,1.65,0.4,14.3,17.35
dwarka,45.75,2018,8,17,20,165,31.25,973.65,7.88,88.33,1.57,47.65,6.33,36.95,0.53,9.68,2.02,0.5,19.2,24.82
dwarka,46.5,2018,8,17,21,166.75,31.1,974.75,7.93,99.05,1.88,41.47,5.47,33.03,1.87,7.88,1.78,0.45,15.15,22.03
dwarka,42,2018,8,17,22,142,30.72,975.05,7.93,99,1.68,41.45,5.17,28.78,2.88,7.42,1.6,0.43,25.8,19.53
dwarka,39.75,2018,8,17,23,127.75,30.47,974.65,7.98,99,1.35,63.33,6.38,29.7,3.05,4.52,1.3,0.4,43,21.02
dwarka,30.5,2018,8,18,0,107.5,30.08,974.03,8.08,99,1.28,79.32,9.7,28.33,6.62,36.55,1.03,0.38,41.6,23
dwarka,25.5,2018,8,18,1,97.5,29.95,973.45,8.08,99,1.05,78.6,15.93,31.15,7.25,62.6,1.05,0.3,19.08,29.55
